#chr	start	end	TSS_num	strand	zfh1_count	ctrl_count	responsiveness
chr2R	10836044	10836045	TSS_11322	-	5	0	1.75509432621
chr2R	10837247	10837248	TSS_5279	-	14	0	3.71122827673
chr2R	10838413	10838414	TSS_244	-	738	3	120.760340337
chr2R	10838638	10838639	TSS_11323	-	5	0	1.75509432621
chr2R	10845960	10845961	TSS_7660	-	8	0	2.40371021526
chr2R	10852331	10852332	TSS_11324	+	5	0	1.75509432621
chr2R	10853188	10853189	TSS_5055	+	15	0	3.92957396706
chr2R	10868773	10868774	TSS_5772	+	67	16	3.30373509373
chr2R	10875804	10875805	TSS_7661	-	8	0	2.40371021526
chr2R	10877509	10877510	TSS_6550	-	10	0	2.83881166131
chr2R	10877576	10877577	TSS_6551	-	10	0	2.83881166131
chr2R	10898902	10898903	TSS_7049	+	9	0	2.62111566649
chr2R	11002966	11002967	TSS_9647	+	6	0	1.97038325308
chr2R	11016330	11016331	TSS_179	+	621	1	136.524756745
chr2R	11043003	11043004	TSS_9648	-	6	0	1.97038325308
chr2R	11043004	11043005	TSS_1913	+	84	1	19.0224661889
chr2R	11106841	11106842	TSS_9649	-	6	0	1.97038325308
chr2R	11129093	11129094	TSS_5520	-	13	0	3.49295637577
chr2R	11133238	11133239	TSS_9650	-	6	0	1.97038325308
chr2R	11136196	11136197	TSS_11325	+	5	0	1.75509432621
chr2R	11136288	11136289	TSS_1229	+	158	0	35.2141933922
chr2R	11140159	11140160	TSS_2036	+	75	1	17.0532735838
chr2R	11148335	11148336	TSS_11326	-	5	0	1.75509432621
chr2R	11174106	11174107	TSS_4277	-	20	0	5.02201595633
chr2R	11178806	11178807	TSS_4398	-	19	0	4.80345785808
chr2R	11196501	11196502	TSS_4158	-	21	1	5.24059880358
chr2R	11196872	11196873	TSS_1615	-	108	0	24.2737574907
chr2R	11207840	11207841	TSS_4865	+	16	0	4.1479793462
chr2R	11237637	11237638	TSS_519	+	347	1	76.5697652598
chr2R	11241079	11241080	TSS_6552	-	10	0	2.83881166131
chr2R	11241177	11241178	TSS_5521	+	13	0	3.49295637577
chr2R	11254323	11254324	TSS_9651	-	6	0	1.97038325308
chr2R	11256830	11256831	TSS_7662	+	8	0	2.40371021526
chr2R	11265320	11265321	TSS_6175	-	11	0	3.05671670715
chr2R	11265371	11265372	TSS_7663	-	8	0	2.40371021526
chr2R	11268085	11268086	TSS_4509	-	32	4	4.65029856925
chr2R	11288600	11288601	TSS_9652	+	6	0	1.97038325308
chr2R	11296352	11296353	TSS_1222	+	159	0	35.4330038964
chr2R	11297520	11297521	TSS_11327	-	5	0	1.75509432621
chr2R	11297553	11297554	TSS_11328	-	5	0	1.75509432621
chr2R	11297658	11297659	TSS_11329	+	5	0	1.75509432621
chr2R	11298517	11298518	TSS_11330	-	5	0	1.75509432621
chr2R	11312733	11312734	TSS_777	+	257	1	56.8765758677
chr2R	11348644	11348645	TSS_11331	-	5	0	1.75509432621
chr2R	11360515	11360516	TSS_9653	+	6	0	1.97038325308
chr2R	11370335	11370336	TSS_169	-	1461	6	141.094082899
chr2R	11372786	11372787	TSS_11332	+	5	0	1.75509432621
chr2R	11375528	11375529	TSS_3637	+	27	0	6.55245989942
chr2R	11382546	11382547	TSS_5522	+	13	0	3.49295637577
chr2R	11399316	11399317	TSS_3954	+	23	0	5.67782566255
chr2R	11413138	11413139	TSS_3638	-	27	0	6.55245989942
chr2R	11414405	11414406	TSS_11333	+	5	0	1.75509432621
chr2R	11420997	11420998	TSS_8492	+	7	0	2.1867255063
chr2R	11428942	11428943	TSS_13213	+	40	21	1.65527223828
chr2R	11433241	11433242	TSS_11334	-	5	0	1.75509432621
chr2R	11437484	11437485	TSS_7664	-	8	0	2.40371021526
chr2R	11438187	11438188	TSS_7050	+	9	0	2.62111566649
chr2R	11443261	11443262	TSS_11335	+	5	0	1.75509432621
chr2R	11456906	11456907	TSS_4400	-	19	0	4.80345785808
chr2R	11468880	11468881	TSS_11336	+	5	0	1.75509432621
chr2R	11468962	11468963	TSS_11337	-	5	0	1.75509432621
chr2R	11498457	11498458	TSS_9654	-	6	0	1.97038325308
chr2R	11498802	11498803	TSS_2589	+	50	0	11.5835523158
chr2R	11498960	11498961	TSS_5827	+	12	0	3.2747771865
chr2R	11501358	11501359	TSS_48	+	931	2	204.357131717
chr2R	11502193	11502194	TSS_8493	+	7	0	2.1867255063
chr2R	11502247	11502248	TSS_11338	-	5	0	1.75509432621
chr2R	11502265	11502266	TSS_4701	+	17	0	4.36643369141
chr2R	11544601	11544602	TSS_9656	+	6	0	1.97038325308
chr2R	11552488	11552489	TSS_9657	-	6	0	1.97038325308
chr2R	11552552	11552553	TSS_7051	-	9	0	2.62111566649
chr2R	11552598	11552599	TSS_1303	-	149	0	33.2449011376
chr2R	11570267	11570268	TSS_11339	+	5	0	1.75509432621
chr2R	11577330	11577331	TSS_2615	+	49	0	11.3647770381
chr2R	11584298	11584299	TSS_3202	+	34	0	8.08342557499
chr2R	11586729	11586730	TSS_2904	-	41	0	9.61464379974
chr2R	11620777	11620778	TSS_6176	-	11	0	3.05671670715
chr2R	11622961	11622962	TSS_6553	+	10	0	2.83881166131
chr2R	11623000	11623001	TSS_630	+	1051	10	67.6625402099
chr2R	11633079	11633080	TSS_7665	+	8	0	2.40371021526
chr2R	11648692	11648693	TSS_7666	-	8	0	2.40371021526
chr2R	11653115	11653116	TSS_7052	+	9	0	2.62111566649
chr2R	11653188	11653189	TSS_3709	+	26	0	6.3337831651
chr2R	11653587	11653588	TSS_7667	-	8	0	2.40371021526
chr2R	11663736	11663737	TSS_7668	-	8	0	2.40371021526
chr2R	11668966	11668967	TSS_11340	-	5	0	1.75509432621
chr2R	11669412	11669413	TSS_6554	-	10	0	2.83881166131
chr2R	11669613	11669614	TSS_7669	+	8	0	2.40371021526
chr2R	11685258	11685259	TSS_11341	-	5	0	1.75509432621
chr2R	11702417	11702418	TSS_3497	-	29	0	6.9898421195
chr2R	11704446	11704447	TSS_7053	+	9	0	2.62111566649
chr2R	11704508	11704509	TSS_453	-	640	4	84.583700233
chr2R	11717094	11717095	TSS_11342	+	5	0	1.75509432621
chr2R	11722406	11722407	TSS_11343	+	5	0	1.75509432621
chr2R	11722428	11722429	TSS_3433	-	30	0	7.20854566926
chr2R	11722559	11722560	TSS_5828	-	12	0	3.2747771865
chr2R	11727873	11727874	TSS_8495	+	7	0	2.1867255063
chr2R	11734860	11734861	TSS_571	-	328	1	72.4123097993
chr2R	11736096	11736097	TSS_4159	+	21	1	5.24059880358
chr2R	11741218	11741219	TSS_11344	-	5	0	1.75509432621
chr2R	11743423	11743424	TSS_8496	+	7	0	2.1867255063
chr2R	11749017	11749018	TSS_7670	+	8	0	2.40371021526
chr2R	11749164	11749165	TSS_7054	-	9	0	2.62111566649
chr2R	11749377	11749378	TSS_6177	-	11	2	3.05671670715
chr2R	11750248	11750249	TSS_3024	-	38	0	8.95838551567
chr2R	11751217	11751218	TSS_4866	+	16	0	4.1479793462
chr2R	11756630	11756631	TSS_9371	-	10	3	2.15824482449
chr2R	11759165	11759166	TSS_9660	+	6	0	1.97038325308
chr2R	11766262	11766263	TSS_5280	+	14	0	3.71122827673
chr2R	11778420	11778421	TSS_1538	-	118	1	26.4618257824
chr2R	11788897	11788898	TSS_11345	+	5	0	1.75509432621
chr2R	11793785	11793786	TSS_3498	-	29	0	6.9898421195
chr2R	11809651	11809652	TSS_1193	-	163	0	36.3082463767
chr2R	11819431	11819432	TSS_6555	-	10	0	2.83881166131
chr2R	11828997	11828998	TSS_7055	-	9	0	2.62111566649
chr2R	11830369	11830370	TSS_2520	+	52	0	12.0211073968
chr2R	11837439	11837440	TSS_9662	+	6	0	1.97038325308
chr2R	11839592	11839593	TSS_2202	-	66	1	15.0841182039
chr2R	11840022	11840023	TSS_214	-	578	1	127.115754188
chr2R	11845250	11845251	TSS_6556	-	10	0	2.83881166131
chr2R	11855974	11855975	TSS_8497	-	7	0	2.1867255063
chr2R	11872209	11872210	TSS_4867	+	16	0	4.1479793462
chr2R	11874766	11874767	TSS_3259	-	33	1	7.86469694809
chr2R	11874950	11874951	TSS_11346	+	5	0	1.75509432621
chr2R	11877002	11877003	TSS_1611	-	109	0	24.4925637033
chr2R	11878015	11878016	TSS_7671	+	8	0	2.40371021526
chr2R	11879395	11879396	TSS_7056	+	9	0	2.62111566649
chr2R	11885858	11885859	TSS_11347	-	5	0	1.75509432621
chr2R	11887788	11887789	TSS_602	-	318	0	70.2241761048
chr2R	11889329	11889330	TSS_5829	+	12	0	3.2747771865
chr2R	11895847	11895848	TSS_4279	+	20	0	5.02201595633
chr2R	11895876	11895877	TSS_6557	+	10	0	2.83881166131
chr2R	11897828	11897829	TSS_7672	+	8	0	2.40371021526
chr2R	11899511	11899512	TSS_11348	+	5	0	1.75509432621
chr2R	11905243	11905244	TSS_1112	+	179	2	39.809222845
chr2R	11905279	11905280	TSS_7057	+	9	0	2.62111566649
chr2R	11906144	11906145	TSS_11349	-	5	0	1.75509432621
chr2R	11909766	11909767	TSS_11350	-	5	0	1.75509432621
chr2R	11916628	11916629	TSS_9663	-	6	0	1.97038325308
chr2R	11919436	11919437	TSS_864	+	675	8	52.1144485636
chr2R	11958066	11958067	TSS_3639	-	27	0	6.55245989942
chr2R	11959749	11959750	TSS_9665	-	6	0	1.97038325308
chr2R	11975240	11975241	TSS_7058	+	9	0	2.62111566649
chr2R	11977251	11977252	TSS_8498	+	7	0	2.1867255063
chr2R	11990193	11990194	TSS_9666	+	6	0	1.97038325308
chr2R	11990970	11990971	TSS_6178	+	11	0	3.05671670715
chr2R	12007298	12007299	TSS_1455	+	128	0	28.649905737
chr2R	12007638	12007639	TSS_1778	+	94	0	21.2104885856
chr2R	12012492	12012493	TSS_5017	+	94	18	4.09477481016
chr2R	12020435	12020436	TSS_7673	-	8	0	2.40371021526
chr2R	12030531	12030532	TSS_6179	-	11	0	3.05671670715
chr2R	12030656	12030657	TSS_4047	+	22	1	5.45920297848
chr2R	12030798	12030799	TSS_8499	-	7	0	2.1867255063
chr2R	12037627	12037628	TSS_390	+	833	5	92.7989581077
chr2R	12057806	12057807	TSS_7059	-	9	0	2.62111566649
chr2R	12065811	12065812	TSS_4280	-	20	0	5.02201595633
chr2R	12068207	12068208	TSS_11351	-	5	0	1.75509432621
chr2R	12078450	12078451	TSS_4868	+	16	0	4.1479793462
chr2R	12084552	12084553	TSS_3260	+	33	0	7.86469694809
chr2R	12084575	12084576	TSS_1573	+	114	1	25.5865968939
chr2R	12088264	12088265	TSS_4281	+	20	0	5.02201595633
chr2R	12097897	12097898	TSS_8500	-	7	0	2.1867255063
chr2R	12100247	12100248	TSS_3377	-	31	0	7.42725643173
chr2R	12101864	12101865	TSS_6558	-	10	0	2.83881166131
chr2R	12105926	12105927	TSS_4702	-	17	0	4.36643369141
chr2R	12109243	12109244	TSS_8501	-	7	0	2.1867255063
chr2R	12109374	12109375	TSS_11352	+	5	0	1.75509432621
chr2R	12110147	12110148	TSS_11353	-	5	0	1.75509432621
chr2R	12113624	12113625	TSS_4869	-	16	0	4.1479793462
chr2R	12114006	12114007	TSS_1322	+	145	0	32.3696615823
chr2R	12121083	12121084	TSS_11354	+	5	0	1.75509432621
chr2R	12140580	12140581	TSS_8502	-	7	0	2.1867255063
chr2R	12147309	12147310	TSS_949	-	212	0	47.0300116111
chr2R	12147392	12147393	TSS_7674	-	8	0	2.40371021526
chr2R	12147441	12147442	TSS_7675	-	8	0	2.40371021526
chr2R	12149955	12149956	TSS_6180	-	11	0	3.05671670715
chr2R	12176829	12176830	TSS_5014	+	22	3	4.10203367437
chr2R	12185114	12185115	TSS_8503	-	7	0	2.1867255063
chr2R	12194176	12194177	TSS_2766	-	44	0	10.2709274196
chr2R	12221482	12221483	TSS_2006	-	77	0	17.4908691849
chr2R	12224271	12224272	TSS_11355	+	5	0	1.75509432621
chr2R	12224325	12224326	TSS_8504	+	7	0	2.1867255063
chr2R	12225811	12225812	TSS_4401	+	19	0	4.80345785808
chr2R	12226645	12226646	TSS_7676	+	8	1	2.40371021526
chr2R	12230881	12230882	TSS_6559	-	10	0	2.83881166131
chr2R	12245494	12245495	TSS_5523	+	13	0	3.49295637577
chr2R	12259100	12259101	TSS_6560	-	10	0	2.83881166131
chr2R	12259156	12259157	TSS_7677	-	8	0	2.40371021526
chr2R	12268020	12268021	TSS_9667	+	6	0	1.97038325308
chr2R	12273876	12273877	TSS_5524	-	13	0	3.49295637577
chr2R	12274028	12274029	TSS_826	+	485	5	54.1920082768
chr2R	12286431	12286432	TSS_964	+	207	0	45.935951017
chr2R	12313509	12313510	TSS_7060	+	9	0	2.62111566649
chr2R	12324172	12324173	TSS_11356	+	5	0	1.75509432621
chr2R	12339799	12339800	TSS_5525	+	13	0	3.49295637577
chr2R	12345395	12345396	TSS_11357	+	5	0	1.75509432621
chr2R	12385763	12385764	TSS_9668	-	6	0	1.97038325308
chr2R	12407320	12407321	TSS_11358	-	5	0	1.75509432621
chr2R	12417119	12417120	TSS_11359	-	5	0	1.75509432621
chr2R	12439724	12439725	TSS_7678	+	8	0	2.40371021526
chr2R	12439764	12439765	TSS_738	+	531	5	59.29520435
chr2R	12452739	12452740	TSS_106	-	1938	7	165.734272505
chr2R	12453540	12453541	TSS_6181	+	11	0	3.05671670715
chr2R	12461295	12461296	TSS_9669	-	6	0	1.97038325308
chr2R	12464086	12464087	TSS_97	-	2201	8	169.249189581
chr2R	12464179	12464180	TSS_11360	-	5	0	1.75509432621
chr2R	12470873	12470874	TSS_5057	-	15	0	3.92957396706
chr2R	12473637	12473638	TSS_6102	+	38	8	3.23162035082
chr2R	12474138	12474139	TSS_8505	+	7	0	2.1867255063
chr2R	12481999	12482000	TSS_1291	-	151	0	33.6825212647
chr2R	12491738	12491739	TSS_2857	-	42	0	9.83340246127
chr2R	12491819	12491820	TSS_11361	-	5	0	1.75509432621
chr2R	12491877	12491878	TSS_3773	-	25	0	6.11511756647
chr2R	12495535	12495536	TSS_4703	+	17	0	4.36643369141
chr2R	12499380	12499381	TSS_1223	+	159	0	35.4330038964
chr2R	12505540	12505541	TSS_3566	+	28	0	6.77114656352
chr2R	12525479	12525480	TSS_3318	-	32	0	7.64597372435
chr2R	12527515	12527516	TSS_1105	-	180	0	40.0280341814
chr2R	12533341	12533342	TSS_9670	-	6	0	1.97038325308
chr2R	12533493	12533494	TSS_11362	-	5	0	1.75509432621
chr2R	12538356	12538357	TSS_11363	-	5	0	1.75509432621
chr2R	12540220	12540221	TSS_5281	-	14	0	3.71122827673
chr2R	12546608	12546609	TSS_2322	-	60	0	13.7713769444
chr2R	12546655	12546656	TSS_285	-	515	2	113.330474787
chr2R	12549168	12549169	TSS_9671	+	6	0	1.97038325308
chr2R	12551462	12551463	TSS_82	-	806	2	177.005362925
chr2R	12555179	12555180	TSS_3145	-	35	0	8.30215913796
chr2R	12559540	12559541	TSS_9672	+	6	0	1.97038325308
chr2R	12562309	12562310	TSS_11364	+	5	0	1.75509432621
chr2R	12579209	12579210	TSS_1628	+	107	0	24.0549514293
chr2R	12614875	12614876	TSS_9673	+	6	0	1.97038325308
chr2R	12618888	12618889	TSS_854	-	237	2	52.5003214174
chr2R	12641991	12641992	TSS_11367	+	5	0	1.75509432621
chr2R	12653502	12653503	TSS_4048	-	22	0	5.45920297848
chr2R	12653590	12653591	TSS_3955	-	23	0	5.67782566255
chr2R	12661094	12661095	TSS_11368	+	5	0	1.75509432621
chr2R	12667946	12667947	TSS_444	+	387	1	85.3223081427
chr2R	12671179	12671180	TSS_2323	+	60	1	13.7713769444
chr2R	12671224	12671225	TSS_6182	+	11	0	3.05671670715
chr2R	12683929	12683930	TSS_7679	-	8	0	2.40371021526
chr2R	12701396	12701397	TSS_9674	+	6	0	1.97038325308
chr2R	12716602	12716603	TSS_4021	+	54	6	5.55927599985
chr2R	12718193	12718194	TSS_140	+	684	1	150.310042133
chr2R	12746109	12746110	TSS_5282	-	14	0	3.71122827673
chr2R	12754528	12754529	TSS_9675	-	6	0	1.97038325308
chr2R	12756909	12756910	TSS_5830	+	12	0	3.2747771865
chr2R	12768217	12768218	TSS_696	+	284	1	62.7845263253
chr2R	12773009	12773010	TSS_5526	-	13	0	3.49295637577
chr2R	12809196	12809197	TSS_4704	-	17	0	4.36643369141
chr2R	12812159	12812160	TSS_3567	+	28	0	6.77114656352
chr2R	12812429	12812430	TSS_7680	+	8	0	2.40371021526
chr2R	12843352	12843353	TSS_11369	+	5	0	1.75509432621
chr2R	12845543	12845544	TSS_8507	-	7	0	2.1867255063
chr2R	12896945	12896946	TSS_6561	+	10	0	2.83881166131
chr2R	12905019	12905020	TSS_8508	+	7	0	2.1867255063
chr2R	12909186	12909187	TSS_9676	-	6	0	1.97038325308
chr2R	12926366	12926367	TSS_2948	-	40	0	9.39588793969
chr2R	12927950	12927951	TSS_4705	+	17	0	4.36643369141
chr2R	12936563	12936564	TSS_5527	+	13	0	3.49295637577
chr2R	12939365	12939366	TSS_5528	-	13	0	3.49295637577
chr2R	12941511	12941512	TSS_790	+	254	0	56.2201373878
chr2R	12948797	12948798	TSS_11370	-	5	0	1.75509432621
chr2R	12949083	12949084	TSS_11371	+	5	0	1.75509432621
chr2R	12950881	12950882	TSS_7681	-	8	0	2.40371021526
chr2R	12963653	12963654	TSS_1031	-	194	0	43.0913960785
chr2R	12963687	12963688	TSS_11372	-	5	0	1.75509432621
chr2R	12963743	12963744	TSS_4402	+	19	0	4.80345785808
chr2R	12975137	12975138	TSS_1021	-	196	0	43.5290196501
chr2R	12979110	12979111	TSS_2905	-	41	1	9.61464379974
chr2R	12983368	12983369	TSS_11373	+	5	0	1.75509432621
chr2R	12984930	12984931	TSS_131	-	3553	17	154.615758686
chr2R	12990246	12990247	TSS_7682	-	8	0	2.40371021526
chr2R	12990464	12990465	TSS_7061	+	9	0	2.62111566649
chr2R	12990509	12990510	TSS_1178	+	167	1	37.1834895588
chr2R	13007806	13007807	TSS_39	-	985	2	216.173097072
chr2R	13012272	13012273	TSS_7062	+	9	1	2.62111566649
chr2R	13021586	13021587	TSS_2066	-	73	1	16.6156797957
chr2R	13021635	13021636	TSS_1690	+	102	0	22.9609235451
chr2R	13021760	13021761	TSS_11374	+	5	0	1.75509432621
chr2R	13042405	13042406	TSS_11375	-	5	0	1.75509432621
chr2R	13104128	13104129	TSS_984	+	204	2	45.2795149147
chr2R	13104162	13104163	TSS_2365	+	58	0	13.3338031976
chr2R	13150611	13150612	TSS_8509	+	7	0	2.1867255063
chr2R	13201883	13201884	TSS_11376	-	5	0	1.75509432621
chr2R	13216050	13216051	TSS_8510	+	7	0	2.1867255063
chr2R	13250151	13250152	TSS_11377	-	5	0	1.75509432621
chr2R	13282101	13282102	TSS_7683	+	8	1	2.40371021526
chr2R	13293202	13293203	TSS_8511	+	7	0	2.1867255063
chr2R	13297703	13297704	TSS_411	-	408	1	89.9173953687
chr2R	13297758	13297759	TSS_9678	+	6	0	1.97038325308
chr2R	13303705	13303706	TSS_9679	-	6	0	1.97038325308
chr2R	13332312	13332313	TSS_8512	+	7	0	2.1867255063
chr2R	13348086	13348087	TSS_9680	+	6	0	1.97038325308
chr2R	13349818	13349819	TSS_5831	+	12	0	3.2747771865
chr2R	13350843	13350844	TSS_6562	-	10	0	2.83881166131
chr2R	13369200	13369201	TSS_11378	+	5	0	1.75509432621
chr2R	13372506	13372507	TSS_598	+	319	0	70.4429894487
chr2R	13390210	13390211	TSS_3862	+	24	0	5.89646451302
chr2R	13399735	13399736	TSS_11379	+	5	0	1.75509432621
chr2R	13400458	13400459	TSS_5832	-	12	0	3.2747771865
chr2R	13412377	13412378	TSS_11380	+	5	0	1.75509432621
chr2R	13413688	13413689	TSS_11381	-	5	0	1.75509432621
chr2R	13415025	13415026	TSS_8513	-	7	0	2.1867255063
chr2R	13416324	13416325	TSS_11382	-	5	0	1.75509432621
chr2R	13431696	13431697	TSS_5833	+	12	0	3.2747771865
chr2R	13444531	13444532	TSS_2813	+	43	0	10.0521637275
chr2R	13475402	13475403	TSS_9681	-	6	0	1.97038325308
chr2R	13475795	13475796	TSS_9682	+	6	0	1.97038325308
chr2R	13475817	13475818	TSS_11383	-	5	0	1.75509432621
chr2R	13477121	13477122	TSS_11384	+	5	0	1.75509432621
chr2R	13494305	13494306	TSS_3774	+	25	0	6.11511756647
chr2R	13526638	13526639	TSS_4870	-	16	0	4.1479793462
chr2R	13566203	13566204	TSS_5834	+	12	0	3.2747771865
chr2R	13566759	13566760	TSS_3146	-	35	0	8.30215913796
chr2R	13582855	13582856	TSS_3261	-	33	0	7.86469694809
chr2R	13585858	13585859	TSS_3499	-	29	0	6.9898421195
chr2R	13596591	13596592	TSS_369	-	443	0	97.5758767298
chr2R	13596624	13596625	TSS_6563	-	10	0	2.83881166131
chr2R	13604772	13604773	TSS_2268	-	63	1	14.4277441199
chr2R	13606850	13606851	TSS_1957	-	109	3	18.2709136895
chr2R	13614373	13614374	TSS_5529	-	13	1	3.49295637577
chr2R	13616469	13616470	TSS_1369	+	139	0	31.0568041471
chr2R	13616521	13616522	TSS_8516	-	7	0	2.1867255063
chr2R	13623023	13623024	TSS_8517	-	7	0	2.1867255063
chr2R	13624499	13624500	TSS_9683	+	6	0	1.97038325308
chr2R	13629003	13629004	TSS_6564	+	10	0	2.83881166131
chr2R	13636790	13636791	TSS_5283	+	14	0	3.71122827673
chr2R	13637802	13637803	TSS_931	+	216	2	47.9052604465
chr2R	13643922	13643923	TSS_5058	-	15	0	3.92957396706
chr2R	13644911	13644912	TSS_3319	+	32	0	7.64597372435
chr2R	13648674	13648675	TSS_731	+	271	0	59.9399567149
chr2R	13671864	13671865	TSS_5284	-	14	0	3.71122827673
chr2R	13680072	13680073	TSS_7684	-	8	0	2.40371021526
chr2R	13680376	13680377	TSS_4871	+	16	0	4.1479793462
chr2R	13684014	13684015	TSS_11385	-	5	0	1.75509432621
chr2R	13688565	13688566	TSS_9684	-	6	0	1.97038325308
chr2R	13689203	13689204	TSS_6183	-	11	0	3.05671670715
chr2R	13709770	13709771	TSS_8518	-	7	0	2.1867255063
chr2R	13711069	13711070	TSS_808	+	250	0	55.3448862439
chr2R	13718731	13718732	TSS_9685	-	6	0	1.97038325308
chr2R	13730950	13730951	TSS_263	+	532	2	117.050311619
chr2R	13734205	13734206	TSS_502	+	482	3	79.0471639076
chr2R	13742748	13742749	TSS_7685	+	8	2	2.40371021526
chr2R	13744919	13744920	TSS_3568	+	28	0	6.77114656352
chr2R	13761443	13761444	TSS_1960	+	80	0	18.1472656871
chr2R	13879360	13879361	TSS_9686	+	6	0	1.97038325308
chr2R	13888787	13888788	TSS_7686	-	8	0	2.40371021526
chr2R	13895245	13895246	TSS_7687	-	8	0	2.40371021526
chr2R	13931168	13931169	TSS_1412	-	134	0	29.9627582194
chr2R	13931248	13931249	TSS_7063	-	9	0	2.62111566649
chr2R	13980694	13980695	TSS_9687	-	6	0	1.97038325308
chr2R	13989206	13989207	TSS_3025	-	38	0	8.95838551567
chr2R	13991142	13991143	TSS_7688	-	8	0	2.40371021526
chr2R	13991745	13991746	TSS_9688	+	6	0	1.97038325308
chr2R	13995889	13995890	TSS_5059	-	15	0	3.92957396706
chr2R	14007687	14007688	TSS_11386	+	5	0	1.75509432621
chr2R	14007724	14007725	TSS_7689	+	8	0	2.40371021526
chr2R	14010217	14010218	TSS_9689	-	6	0	1.97038325308
chr2R	14011377	14011378	TSS_1400	-	135	1	30.1815672537
chr2R	14013854	14013855	TSS_7690	+	8	0	2.40371021526
chr2R	14013876	14013877	TSS_5835	+	12	0	3.2747771865
chr2R	14025861	14025862	TSS_9690	+	6	0	1.97038325308
chr2R	14037087	14037088	TSS_11387	+	5	0	1.75509432621
chr2R	14038594	14038595	TSS_11388	+	5	0	1.75509432621
chr2R	14050970	14050971	TSS_8519	+	7	0	2.1867255063
chr2R	14058974	14058975	TSS_11389	-	5	0	1.75509432621
chr2R	14063795	14063796	TSS_9691	+	6	0	1.97038325308
chr2R	14064451	14064452	TSS_11390	+	5	0	1.75509432621
chr2R	14065841	14065842	TSS_6184	+	11	0	3.05671670715
chr2R	14075215	14075216	TSS_4547	+	18	0	4.58492870335
chr2R	14076483	14076484	TSS_7064	+	9	0	2.62111566649
chr2R	14084181	14084182	TSS_9692	+	6	0	1.97038325308
chr2R	14085086	14085087	TSS_4049	-	22	0	5.45920297848
chr2R	14085120	14085121	TSS_8520	-	7	0	2.1867255063
chr2R	14101816	14101817	TSS_9693	-	6	0	1.97038325308
chr2R	14108035	14108036	TSS_11391	+	5	0	1.75509432621
chr2R	14108951	14108952	TSS_11392	+	5	0	1.75509432621
chr2R	14112333	14112334	TSS_6185	+	11	0	3.05671670715
chr2R	14120271	14120272	TSS_233	+	749	3	122.552705473
chr2R	14120509	14120510	TSS_3500	+	29	0	6.9898421195
chr2R	14121274	14121275	TSS_9694	+	6	0	1.97038325308
chr2R	14124210	14124211	TSS_9695	+	6	0	1.97038325308
chr2R	14152305	14152306	TSS_3434	-	30	0	7.20854566926
chr2R	14157669	14157670	TSS_11393	+	5	0	1.75509432621
chr2R	14163612	14163613	TSS_11394	+	5	0	1.75509432621
chr2R	14171064	14171065	TSS_11395	-	5	0	1.75509432621
chr2R	14188169	14188170	TSS_7691	-	8	0	2.40371021526
chr2R	14198804	14198805	TSS_4403	+	19	0	4.80345785808
chr2R	14199490	14199491	TSS_9696	+	6	0	1.97038325308
chr2R	14208074	14208075	TSS_9697	+	6	0	1.97038325308
chr2R	14231826	14231827	TSS_11396	+	5	0	1.75509432621
chr2R	14240415	14240416	TSS_8521	-	7	0	2.1867255063
chr2R	14249692	14249693	TSS_2616	-	49	0	11.3647770381
chr2R	14271457	14271458	TSS_4706	+	17	0	4.36643369141
chr2R	14273088	14273089	TSS_11397	-	5	0	1.75509432621
chr2R	14275626	14275627	TSS_7065	+	9	0	2.62111566649
chr2R	14288221	14288222	TSS_3501	+	29	1	6.9898421195
chr2R	14293517	14293518	TSS_6565	+	10	0	2.83881166131
chr2R	14294428	14294429	TSS_2642	+	48	0	11.1460033954
chr2R	14295338	14295339	TSS_2814	+	43	0	10.0521637275
chr2R	14296554	14296555	TSS_5836	+	12	0	3.2747771865
chr2R	14297190	14297191	TSS_11398	+	5	0	1.75509432621
chr2R	14299539	14299540	TSS_8522	+	7	1	2.1867255063
chr2R	14301103	14301104	TSS_7066	-	9	0	2.62111566649
chr2R	14301868	14301869	TSS_11399	-	5	0	1.75509432621
chr2R	14310441	14310442	TSS_3640	+	27	0	6.55245989942
chr2R	14316421	14316422	TSS_9698	+	6	0	1.97038325308
chr2R	14328500	14328501	TSS_5837	+	12	0	3.2747771865
chr2R	14354921	14354922	TSS_9699	+	6	0	1.97038325308
chr2R	14364080	14364081	TSS_7067	-	9	0	2.62111566649
chr2R	14385527	14385528	TSS_2067	-	73	0	16.6156797957
chr2R	14386000	14386001	TSS_11400	+	5	0	1.75509432621
chr2R	14402128	14402129	TSS_943	+	213	0	47.2488237908
chr2R	14410218	14410219	TSS_7692	-	8	0	2.40371021526
chr2R	14414936	14414937	TSS_860	+	318	3	52.3247756011
chr2R	14415062	14415063	TSS_11401	+	5	0	1.75509432621
chr2R	14421529	14421530	TSS_9700	-	6	0	1.97038325308
chr2R	14424273	14424274	TSS_16	+	1973	4	259.850067531
chr2R	14427471	14427472	TSS_9701	+	6	0	1.97038325308
chr2R	14430261	14430262	TSS_7068	+	9	0	2.62111566649
chr2R	14431416	14431417	TSS_9702	+	6	0	1.97038325308
chr2R	14434499	14434500	TSS_9703	-	6	0	1.97038325308
chr2R	14442314	14442315	TSS_6566	+	10	0	2.83881166131
chr2R	14442390	14442391	TSS_6567	+	10	0	2.83881166131
